gen,nevals,avg,std,min,max
220,16,70.8125,7.771894476252235,56.0,83.0
221,16,70.1875,12.47106024963395,51.0,91.0
222,16,74.0625,10.009175478030146,53.0,95.0
223,16,70.8125,4.186567060253544,61.0,78.0
224,16,69.5625,6.49007655964088,55.0,78.0
225,16,72.625,7.482270711488592,58.0,88.0
226,16,76.3125,7.2259839295420525,66.0,95.0
227,16,69.6875,10.657853618341735,48.0,86.0
228,16,68.5,8.246211251235321,54.0,85.0
229,16,72.5,5.196152422706632,62.0,82.0
230,16,70.625,7.999023377888078,57.0,90.0
231,16,70.375,7.548799573442125,57.0,84.0
232,16,68.5625,9.373958275456532,52.0,87.0
233,16,71.5,8.958236433584458,56.0,87.0
234,16,70.3125,8.942306399917193,56.0,92.0
235,16,70.4375,9.198972429027059,55.0,88.0
236,16,67.8125,9.72251735663146,48.0,85.0
237,16,71.0,8.739279146474267,51.0,87.0
238,16,71.125,11.757311554943163,47.0,86.0
239,16,68.125,7.7530236037303535,57.0,84.0
240,16,71.6875,8.409211838811055,62.0,91.0
241,16,71.375,9.177928687890313,52.0,85.0
242,16,70.0625,8.16600231141285,57.0,83.0
243,16,73.625,6.43112548470328,63.0,90.0
244,16,69.6875,8.144927485865052,57.0,86.0
245,16,66.8125,6.267163931955187,53.0,78.0
246,16,70.6875,8.251657030560589,55.0,85.0
247,16,72.0,8.888194417315589,52.0,87.0
248,16,75.5,8.689073598491383,64.0,94.0
249,16,72.25,10.341058939973218,50.0,86.0
