gen,nevals,avg,std,min,max
162,16,68.375,9.758810122140916,51.0,89.0
163,16,70.3125,7.863831365816538,61.0,84.0
164,16,69.5,7.88986691902975,55.0,84.0
165,16,68.0625,5.846673733842175,56.0,78.0
166,16,72.9375,7.528850758914006,60.0,90.0
167,16,70.625,8.037995707886388,55.0,81.0
168,16,68.125,7.865073108369686,51.0,77.0
169,16,68.25,7.545694136393285,53.0,84.0
170,16,67.5625,9.4271466388298,52.0,83.0
171,16,69.125,9.164298936634488,49.0,82.0
172,16,70.1875,6.405259069702021,59.0,82.0
173,16,70.0625,7.619619002942339,57.0,83.0
174,16,67.5625,8.485051193127829,55.0,87.0
175,16,69.25,8.39270516579726,52.0,80.0
176,16,70.1875,5.234724801744596,57.0,77.0
177,16,68.5625,8.223204591277053,54.0,83.0
178,16,69.8125,10.007614288630432,55.0,91.0
179,16,64.0,8.536685539481937,52.0,80.0
180,16,68.0,10.155048005794951,54.0,93.0
181,16,70.3125,9.465191162887308,53.0,88.0
182,16,69.5,10.331989159885913,48.0,84.0
183,16,70.3125,6.97064155942622,59.0,83.0
184,16,71.875,7.817248556877285,59.0,84.0
185,16,72.0625,8.933565567565953,59.0,86.0
186,16,67.6875,9.465191162887308,54.0,91.0
187,16,72.625,7.087621251167418,61.0,84.0
188,16,68.3125,6.222125340267584,59.0,80.0
189,16,67.6875,7.564049428051089,50.0,82.0
190,16,70.0625,8.143008887997114,57.0,91.0
191,16,69.4375,9.320466391227425,56.0,90.0
192,16,70.25,9.620940702446928,53.0,88.0
193,16,72.4375,4.847276941747809,65.0,83.0
194,16,72.1875,8.368234207406005,55.0,83.0
195,16,66.125,8.298154915401375,52.0,79.0
196,16,70.9375,6.219613633498467,59.0,85.0
197,16,70.3125,9.378957498037828,57.0,86.0
198,16,67.75,9.161741100904347,51.0,85.0
199,16,71.125,10.16658128379447,50.0,88.0
200,16,70.3125,9.834370531457516,53.0,86.0
201,16,72.5,10.868532559642079,53.0,94.0
202,16,69.625,7.034513131695753,58.0,84.0
203,16,69.5,7.615773105863909,60.0,89.0
204,16,69.8125,9.159822255371553,51.0,84.0
205,16,69.1875,8.994573016547255,57.0,86.0
206,16,70.4375,8.238391454040043,59.0,92.0
207,16,68.5625,6.846246690705791,57.0,83.0
208,16,67.8125,6.7658956354646795,57.0,79.0
209,16,67.5,7.305819598101229,53.0,78.0
210,16,71.875,5.452923527796809,61.0,81.0
211,16,73.6875,8.304507435724288,57.0,85.0
212,16,70.9375,7.445373983219379,58.0,83.0
213,16,68.3125,8.02121211226832,57.0,85.0
214,16,69.5,8.54400374531753,57.0,86.0
215,16,69.1875,7.358827607030892,56.0,83.0
216,16,70.3125,10.849647171682589,53.0,87.0
217,16,74.375,13.013814775076522,58.0,95.0
218,16,68.25,9.377499666755526,48.0,85.0
219,16,72.1875,5.445396564989551,61.0,82.0
220,16,69.25,10.071618539241843,51.0,92.0
221,16,70.125,9.286246550679127,59.0,90.0
222,16,66.6875,9.491566980746645,53.0,84.0
223,16,72.25,8.011710179481033,56.0,87.0
224,16,69.5625,8.336431715668281,53.0,90.0
225,16,70.5,8.344159634139318,50.0,83.0
226,16,68.0,7.433034373659253,56.0,84.0
227,16,71.3125,11.06638349913828,48.0,91.0
228,16,70.375,7.448783457719791,58.0,83.0
229,16,67.9375,8.989360030057757,52.0,82.0
230,16,71.6875,7.311965792452806,58.0,86.0
231,16,68.875,8.586872247797798,52.0,86.0
232,16,69.0625,5.378995607917894,60.0,83.0
233,16,70.125,7.896795236043543,58.0,91.0
234,16,70.5625,8.396195194848676,54.0,82.0
235,16,72.25,7.275816105427624,55.0,81.0
236,16,68.375,10.135796712641785,58.0,91.0
237,16,68.5625,7.857868270084451,55.0,83.0
238,16,65.875,7.841197293781097,51.0,85.0
239,16,68.1875,11.226190081679537,47.0,86.0
240,16,70.0625,7.189130249898105,56.0,82.0
241,16,71.375,9.218697033746146,51.0,87.0
242,16,69.1875,7.178254923726239,56.0,81.0
243,16,69.625,9.29297449689818,55.0,89.0
244,16,73.625,9.662265521087692,57.0,89.0
245,16,71.6875,9.524434038303799,53.0,92.0
246,16,70.25,9.788385975225946,51.0,86.0
247,16,71.75,10.90011467829582,55.0,93.0
248,16,71.4375,6.9459408110060945,59.0,85.0
249,16,70.9375,11.233147099099165,54.0,93.0
